username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018/04/21;0;0;"Software Engineer Build at Riot Games (Los Angeles, CA) https://www.stackpair.com/l/1wlAV  #build #cpp #docker #jenkins #la #packer";;;#build #cpp #docker #jenkins #la #packer;"987759755148984321";https://twitter.com/stackpair_feed/status/987759755148984321
;2018/04/21;2;1;"Test-Drive #ContinuousIntegration Pipeline using #Docker, #Jenkins & #GitHub under $0 – Collabnix https://buff.ly/2JcQxAs ";;;#ContinuousIntegration #Docker #Jenkins #GitHub;"987581451087548416";https://twitter.com/ThoHeller/status/987581451087548416
;2018/04/20;0;1;"Mobiquity Europe ( @mobiquityincEU) is hiring https://stackoverflow.com/jobs/companies/mobiquity-europe … #jenkins #springboot";;@mobiquityincEU;#jenkins #springboot;"987441540334280705";https://twitter.com/StackDevJobs/status/987441540334280705
;2018/04/20;0;0;"RT @opcito: How to implement a highly available #Jenkins cluster in eight simple steps? http://buff.ly/2qKgHCU  #DevOps #Corosync #cloud #engineering";;@opcito;#Jenkins #DevOps #Corosync #cloud #engineering;"987381657714995200";https://twitter.com/lucasoft_co_uk/status/987381657714995200
;2018/04/20;0;2;"Verifying production deployments--awesome. Rolling back failures automatically--incredible. But what if you want to keep using #Jenkins https://harness.io/2018/01/harness-jenkins-quick-comparison/ …";;;#Jenkins;"987361500472987654";https://twitter.com/harnessio/status/987361500472987654
;2018/04/21;0;5;"Appearantly my @loadays talk was so popular I had to change rooms and wear a mic because it got recorded. #firstconftalk #pulleditofd #stillalive Thx for having me @loadays, next year I'll give a talk on pentesting #jenkins Don't quote me on that one though.";;@loadays @loadays;#firstconftalk #pulleditofd #stillalive #jenkins;"987735061545078784";https://twitter.com/Jean_Maes_1994/status/987735061545078784
;2018/04/21;1;4;"Kleine Sneak Preview auf unsere Session nachher um 16 Uhr, Raum IBM beim #mcdd18 #Gradle #jenkins #ant #Robotium @mobilecamppic.twitter.com/T1J3SRBxUw";;@mobilecamppic;#mcdd18 #Gradle #jenkins #ant #Robotium;"987678578883153921";https://twitter.com/SharpMind_de/status/987678578883153921
;2018/04/21;15;19;"Jenkins : 10 choses que tout le monde fait qu'il ne faut pas faire par @DamienDuportal et @alecharp https://speakerdeck.com/alecharp/jenkins-10-choses-que-tout-le-monde-fait-quil-ne-faut-pas-faire … @jenkinsci #Jenkins #Devoxx #bestpractices";;@DamienDuportal @alecharp @jenkinsci;#Jenkins #Devoxx #bestpractices;"987626533299908608";https://twitter.com/MorganGeek/status/987626533299908608
;2018/04/21;1;2;"#Jenkins isn’t going to configure itself… or is it? Come to Malmö #Meetup on 7/5 to check with @EwelinaWilkosz whether it's possible. Oh, and learn how to create multi-branch pipelines too!https://www.code-conf.com/meetups/18-05-skane-evening-of-jenkins/ …";;@EwelinaWilkosz;#Jenkins #Meetup;"987610519707242497";https://twitter.com/code_conf/status/987610519707242497
;2018/04/21;0;0;"Looking for a #DevOps Engineer - REMOTE JOB - Must have: 5+ years of #SoftwareDevelopment experience #jenkins #maven #Githttps://www.freelancermap.com/it-projects/projects/development/1542047-projekt-devops-engineer-remote-job-pennsylvania.html …";;;#DevOps #SoftwareDevelopment #jenkins #maven #Githttps;"987601834683576320";https://twitter.com/freelancer_INT/status/987601834683576320
;2018/04/21;0;0;"Introducing Jenkins X: a CI/CD solution for modern cloud applications on Kubernetes #Web #Webservers #openmovement #Jenkins http://www.pellroja.net/en/introducing-jenkins-x-cicd-solution-modern-cloud-applications-kubernetes …";;;#Web #Webservers #openmovement #Jenkins;"987554782507339776";https://twitter.com/pellrojanet/status/987554782507339776
;2018/04/20;0;0;"Inteligencia colectiva: grandes ejemplos de aquellos que comprendieron lo que #Jenkins explicó http://bit.ly/1SlRhBC?btz80=0301045921 …";;;#Jenkins;"987526840712679424";https://twitter.com/ElDeLa109Bis/status/987526840712679424
;2018/04/20;0;0;""Los fans se convierten en un modelo del tipo de piratería textual que De Certeau asocia con la lectura popular". #Jenkins";;;#Jenkins;"987511749325807616";https://twitter.com/ElDeLa109Bis/status/987511749325807616
;2018/04/20;0;2;"100% OFF !!! #free #udemy #jenkins #course Learn DevOps with Jenkins All in One Guide Giveaway Coupon - http://bit.ly/2HExCS0  #development #Programming #devops";;;#free #udemy #jenkins #course #development #Programming #devops;"987511486196019201";https://twitter.com/CourseGift/status/987511486196019201
;2018/04/20;1;0;"Automation QA Engineer at Revel Systems (Atlanta, San Francisco) https://www.stackpair.com/l/5ypGK  #atlanta #docker #git #java #jenkins";;;#atlanta #docker #git #java #jenkins;"987505440144551936";https://twitter.com/stackpair_feed/status/987505440144551936
;2018/04/20;0;0;"#udemy #udemyfree #udemycoupon #onlineclasses #onlinecourses #UdemyDiscount [100% Off] Complete DEVOPS with #Docker, #Jenkins, GIT, Vagrant and Maven| Worth 20$ ===> http://bit.ly/2Byqkch ";;;#udemy #udemyfree #udemycoupon #onlineclasses #onlinecourses #UdemyDiscount #Docker #Jenkins;"987453354463956992";https://twitter.com/UdemyForfree100/status/987453354463956992
;2018/04/20;0;2;"Salle plus que comble, arrivée juste à temps pour éviter l'overflow #jenkins #DevoxxFRpic.twitter.com/hoCndVSfS5";;;#jenkins #DevoxxFRpic;"987298328617668608";https://twitter.com/Fraise_des_bois/status/987298328617668608
;2018/04/20;0;3;"#DevoxxFR : tips #jenkins avec @alecharp @DamienDuportalpic.twitter.com/dLaV1seDxY";;@alecharp @DamienDuportalpic;#DevoxxFR #jenkins;"987297596782927873";https://twitter.com/lolo_deck/status/987297596782927873
;2018/04/17;16;16;"From Zero to a CI/CD Pipeline with Jenkins, Github, Docker and Azure in 60 minutes | @CloudEXPO @Azure @YungChou #Serverless #DevOps #Jenkins #Github #Docker @ThingsExpo | https://buff.ly/2qDUEys pic.twitter.com/qpNw3X0tkm";;@CloudEXPO @Azure @YungChou @ThingsExpo;#Serverless #DevOps #Jenkins #Github #Docker;"986246178189832192";https://twitter.com/EdKwedar/status/986246178189832192
;2018/04/15;15;40;"Getting Started With #Jenkins: The Ultimate Guide via @rcmoutinho http://bit.ly/2HjrFJT   #devopspic.twitter.com/I7xHAh4gGQ";;@rcmoutinho;#Jenkins #devopspic;"985623815265845248";https://twitter.com/DZone/status/985623815265845248
;2018/04/13;40;169;"MORE DAY #VH3 #Jenkins #Nelson #Harvinpic.twitter.com/FKpwtXREQN";;;#VH3 #Jenkins #Nelson #Harvinpic;"984880716424056832";https://twitter.com/UFBarstool/status/984880716424056832
;2018/04/11;9;27;"Esta semana te enseñamos cómo implementar integración continua para proyectos de Laravel en Docker: https://styde.net/curso-de-docker/ … #Jenkins #ContinuousIntegrationpic.twitter.com/SMHjfMzb5d";;;#Jenkins #ContinuousIntegrationpic;"984111960412360706";https://twitter.com/Stydenet/status/984111960412360706
;2018/04/09;46;11;"@CloudBees #Jenkins Days join #devops leaders, Continuous Delivery practitioners, & Jenkins users in an interactive full day event to discuss the latest advancements in Continuous Delivery best practices & automation. Join @compuware in a city near you! https://bit.ly/2EqAAnr ";;@CloudBees @compuware;#Jenkins #devops;"983321396834074625";https://twitter.com/jmisukiewicz/status/983321396834074625
;2018/04/08;10;12;"Get hands-on experience with a free #Jenkins certified @bitnami #demo lab on Oracle Cloud #IaaS. http://ora.cl/SN6Qf pic.twitter.com/CW6eaAkLBs";;@bitnami;#Jenkins #demo #IaaS;"983161348711436288";https://twitter.com/OracleIaaS/status/983161348711436288
;2018/03/31;4;15;"How to Use the #Jenkins Scripted Pipeline via #MVB Alejandro Berardinelli http://bit.ly/2GjT1fg   #devopspic.twitter.com/uydpiIzmP2";;;#Jenkins #MVB #devopspic;"980112506378182656";https://twitter.com/DZone/status/980112506378182656
;2018/03/30;12;10;"How to integrate powerful #PHP security analysis into #Jenkins #DevOps https://rips.tech/jenkins pic.twitter.com/VWYi9SxLXT";;;#PHP #Jenkins #DevOps;"979740095208189952";https://twitter.com/ripstech/status/979740095208189952
;2018/03/30;6;10;"One of the coolest projects I have had the pleasure to be involved with. Open source Cloud Native CI/CD with @jenkinsci and @kubernetesio #WhatsNext #JenkinsX #Jenkins #Xfileshttps://twitter.com/CloudBees/status/979040035667398656 …";;@jenkinsci @kubernetesio;#WhatsNext #JenkinsX #Jenkins #Xfileshttps;"979579825831608320";https://twitter.com/brianvdawson/status/979579825831608320
;2018/03/25;43;95;"Configure #Jenkins for Continuous Delivery of a #Spring Boot applicationhttps://buff.ly/2FZG5iN ";;;#Jenkins #Spring;"977832466886033413";https://twitter.com/javacodegeeks/status/977832466886033413
;2018/03/23;11;19;"Here's your Daily @Docker! https://paper.li/EltonStoneman/1457609465?edition_id=45daecd0-2eaf-11e8-b96c-0cc47a0d164b … #docker #jenkins";;@Docker;#docker #jenkins;"977206248897761286";https://twitter.com/EltonStoneman/status/977206248897761286
;2018/03/23;18;15;"Know how #TestAutomation experts @QAInfoTech integrated our test management tool with the automation scripts as well as the whole build deployment process and the tool, #Jenkins More@ https://www.linkedin.com/feed/update/urn:li:activity:6382883323236188160 … #Retail #ecommerce #Ecosystem #Automation #Testing #OpenSourcepic.twitter.com/QW6T4rYzd6";;@QAInfoTech @;#TestAutomation #Jenkins #Retail #ecommerce #Ecosystem #Automation #Testing #OpenSourcepic;"977120169892786176";https://twitter.com/QAInfoTech/status/977120169892786176
;2018/03/23;12;17;"Automating #Jenkins Hacking using #shodan APIhttps://github.com/joesmithjaffa/jenkins-shell …";;;#Jenkins #shodan;"977100627800141825";https://twitter.com/nuria_pp/status/977100627800141825
;2018/03/22;15;13;"[ #RDP] La revue de presse de mars préparée par la #WeTribu est en ligne ! Au programme : #GCP, #AWS , #Jenkins, #Kubernetes, #Docker, #iA ou encore #Cloudflare ! Bonne lecture à tous !http://bit.ly/2HWgfsf ";;;#RDP #WeTribu #GCP #AWS #Jenkins #Kubernetes #Docker #iA #Cloudflare;"976881621935804416";https://twitter.com/YesWeScale/status/976881621935804416
;2018/03/22;7;16;"[Tutorial] Test-Drive Continuous Integration Pipeline using #Docker, #Jenkins & #GitHub under $0 https://hubs.ly/H0bpL1P0  by @ajeetsrainapic.twitter.com/BCN3QkE7pA";;@ajeetsrainapic;#Docker #Jenkins #GitHub;"976859804982562818";https://twitter.com/MirantisIT/status/976859804982562818
;2018/03/22;27;83;"my new tattoo #evilJenkins #jenkins @jenkinscipic.twitter.com/XfABx9Tcg6";;@jenkinscipic;#evilJenkins #jenkins;"976800778806587392";https://twitter.com/comedordexis/status/976800778806587392
;2018/03/10;6;21;"Slides from "Jenkins or: How I learned to stop worrying and love automation" https://www.slideshare.net/geerlingguy/jenkins-or-how-i-learned-to-stop-worrying-and-love-automation … #jenkins #ansible #drupal #MidCamp";;;#jenkins #ansible #drupal #MidCamp;"972611108505899009";https://twitter.com/geerlingguy/status/972611108505899009
;2018/03/08;10;27;"3A Boys Basketball | Final #GACS defeats #Jenkins 67-53. @GaFarmBureau @ATLHawks";;@GaFarmBureau @ATLHawks;#GACS #Jenkins;"971876100027674625";https://twitter.com/OfficialGHSA/status/971876100027674625
;2018/02/27;21;17;"Yung Chou Joins @CloudEXPO NY Faculty | @Azure #Serverless #DevOps #Jenkins #Github #Docker - CI/CD is conceptually straightforward, yet often technically intricate to implement since it requires time and opportunities to develop intimate understandin...http://ow.ly/fkts50gESqu ";;@CloudEXPO @Azure;#Serverless #DevOps #Jenkins #Github #Docker;"968614434242482177";https://twitter.com/data_nerd/status/968614434242482177
;2018/02/18;23;11;"A #hacker group has made $3 million by breaking into #Jenkins servers and installing #malware that mines the #Monero cryptocurrency http://ow.ly/b6QW30it2AY  #CyberSecurity #eLearnSecurity #HackingNews";;;#hacker #Jenkins #malware #Monero #CyberSecurity #eLearnSecurity #HackingNews;"965173572862844928";https://twitter.com/eLearnSecurity/status/965173572862844928
;2018/02/17;9;18;"Continuous Integration in Pipeline as Code Environment with #Jenkins, #JaCoCo, #Nexus and #SonarQube http://bit.ly/2o68iJx pic.twitter.com/Bn9cwyoeCZ";;;#Jenkins #JaCoCo #Nexus #SonarQube;"964985317961986048";https://twitter.com/myfear/status/964985317961986048
;2018/02/16;23;60;"...found the blocker on this release #Deployment #agile #agiledevelopment #cicd #Jenkins #devops #devopscats #testingpic.twitter.com/SA0jV0Ddd1";;;#Deployment #agile #agiledevelopment #cicd #Jenkins #devops #devopscats #testingpic;"964703913621340161";https://twitter.com/DevOpsCats/status/964703913621340161
;2018/02/16;11;21;"I just published “Speed up your Build with Gradle Remote Build Cache” #AndroidDev #Gradle #Jenkins #CIhttps://medium.com/@winterDroid/speed-up-your-build-with-gradle-remote-build-cache-2ee9bfa4e18 …";;@winterDroid;#AndroidDev #Gradle #Jenkins #CIhttps;"964572036717858816";https://twitter.com/winterDroid89/status/964572036717858816
;2018/02/15;6;8;"We're running some short webinars on how to get started with Bitbucket Pipelines. Worth a look if you're struggling under the burden of painful legacy CI like #Jenkins. https://twitter.com/Bitbucket/status/963906879956094979 …";;;#Jenkins;"964248294821052416";https://twitter.com/mryall/status/964248294821052416
;2018/02/14;12;17;"New reference architecture for Jenkins on #Microsoft Azure https://azure.microsoft.com/en-us/blog/new-reference-architecture-for-jenkins-on-azure/ … #Azure #Jenkins #Cloud #DevOps #Automationpic.twitter.com/uRpwXCSiiO";;;#Microsoft #Azure #Jenkins #Cloud #DevOps #Automationpic;"963663707317383168";https://twitter.com/JamesvandenBerg/status/963663707317383168
;2018/02/13;21;37;"We've published new reference architecture for deploying and running a #Jenkins server on #Azure. Find out more: http://msft.social/kZ1PvK pic.twitter.com/sanKfyObhj";;;#Jenkins #Azure;"963589865332985857";https://twitter.com/Azure/status/963589865332985857
;2018/02/09;26;65;"Continuous Stress #Testing for your #JAX-RS (and JavaEE) applications with Gatling + #Gradle + #Jenkins Pipeline https://buff.ly/2nLVjMU ";;;#Testing #JAX #Gradle #Jenkins;"962159223399440385";https://twitter.com/javacodegeeks/status/962159223399440385
;2018/02/07;0;0;"Taas jotain uutta: @Komediateatteri´n uutuus kertoo legendaarisen huonosta oopperatähdestä Florence Foster #Jenkins. Kun en häntä entuudestaan tuntenut niin pakkohan se oli ottaa selvää. Enkä pettynyt, tämä on _todella_ legendaarisen huono: https://www.youtube.com/watch?v=qtf2Q4yyuJ0 … #EpicFail";;@Komediateatteri;#Jenkins #EpicFail;"961152703756988418";https://twitter.com/TommiRasila/status/961152703756988418
;2018/02/06;6;14;"Automating SVN Check-Ins And Building A Project Via #Jenkins by @IqraalicsitIqra cc @CsharpCorner https://goo.gl/mkAfKP  #DotNetpic.twitter.com/8HZBIvjD6Q";;@IqraalicsitIqra @CsharpCorner;#Jenkins #DotNetpic;"960898379780894720";https://twitter.com/CsharpCorner/status/960898379780894720
;2018/02/05;23;69;"Docker and #Jenkins – Orchestrating Continuous Delivery https://buff.ly/2FHxVH0 ";;;#Jenkins;"960619089705275395";https://twitter.com/javacodegeeks/status/960619089705275395
;2018/02/05;8;15;"Learn about #Ansible on Azure improvements for devs, #Jenkins updates, + more. #OpenSource Weeklyhttps://open.microsoft.com/2018/02/02/open-source-weekly-february-2-ansible-azure/ …";;;#Ansible #Jenkins #OpenSource;"960529753009741824";https://twitter.com/OpenAtMicrosoft/status/960529753009741824
;2018/02/04;3;22;"#Jenkins folks at #fosdem celebrating another year of successful event and reunionpic.twitter.com/DX1Qz8m0KG";;;#Jenkins #fosdem;"960216230421581824";https://twitter.com/kohsukekawa/status/960216230421581824
;2018/02/03;10;13;"#Jenkins on #Azure: from zero to hero http://mcrump.me/2s6h26Q ";;;#Jenkins #Azure;"959914416178454528";https://twitter.com/mbcrump/status/959914416178454528
;2018/01/31;18;16;"We're excited to announce a refresh for the Microsoft #Jenkins offer in the Azure Marketplace! Learn more: http://msft.social/etXRMK pic.twitter.com/NhOYfm6ewB";;;#Jenkins;"958853908394401792";https://twitter.com/Azure/status/958853908394401792
;2018/01/31;7;61;"Studying tape from Week 2, Philly faced (arguably the closest TE to Gronk) Travis Kelce... 32 dropbacks, ZONE coverage: 18x MAN coverage: 14x*** ***over 70% of those snaps, Malcolm Jenkins was primary defender vs Kelce #JawsStats #SuperBowl #SuperBowlLII #Jenkins #Gronk";;;#JawsStats #SuperBowl #SuperBowlLII #Jenkins #Gronk;"958826006378438656";https://twitter.com/jawsespn/status/958826006378438656
;2018/01/25;20;24;"Need to run #jenkins jobs quickly and efficiently? Spin them up on @azure #container #instances and just pay for the seconds you actually use it for. Start with this custom tutorial using jenkins + ACI!https://tutorials.visualstudio.com/jenkins-azure/intro …";;@azure;#jenkins #container #instances;"956602851819626496";https://twitter.com/whosjluk/status/956602851819626496
;2018/01/23;9;23;"It is an honor to be included in this list. Congrats to all the winners @paula_thrasher @weekstweets @jtgiri #nClouds #Jenkins @electriccloud @CloudBees @CATechnologies @chef #habitat @CapitalOne @TopoPal @NBCUniversal @mdelder @RealGeneKim and any I could not find Twitter IDs.https://twitter.com/DEVOPSINST/status/955833774222249984 …";;@paula_thrasher @weekstweets @jtgiri @electriccloud @CloudBees @CATechnologies @chef @CapitalOne @TopoPal @NBCUniversal @mdelder @RealGeneKim;#nClouds #Jenkins #habitat;"955836465845587968";https://twitter.com/sd_architect/status/955836465845587968
;2018/01/17;12;24;"#TheLibrarians poor #Jenkins and his bathroom issues!";;;#TheLibrarians #Jenkins;"953795302263279617";https://twitter.com/maryebrewer/status/953795302263279617
;2018/01/17;5;12;"What do you need from a CI/CD system? How to choose between #concourseci and #Jenkins? @SofusAlbertsen & David Christensen take us through an in-depth comparison of two #ciservers. @jenkinsci @concoursecihttps://www.praqma.com/stories/jenkins-concourse/ …";;@SofusAlbertsen @jenkinsci @concoursecihttps;#concourseci #Jenkins #ciservers;"953643837783789569";https://twitter.com/Praqma/status/953643837783789569
;2018/01/01;22;52;"#Jenkins HOW-TO: build a project from multiple (Git) repositories https://buff.ly/2CpW0Se ";;;#Jenkins;"947829937859424256";https://twitter.com/javacodegeeks/status/947829937859424256
;2017/12/28;10;27;"Slides of my talk " #Jenkins to #Gitlab - Intelligent Build-Pipelines ". If you have questions about the #Docker Setup or how we test #PHP libraries or #Magento modules, ask me. https://buff.ly/2CN5Exq pic.twitter.com/KXiaFa6vCR";;;#Jenkins #Gitlab #Docker #PHP #Magento;"946421772089511937";https://twitter.com/cmuench/status/946421772089511937
;2017/12/27;8;18;"Embracing #automation to identify #vulnerabilities in #opensource libraries is critical. #OWASP-designed #SCA solutions for #DevOps, #Jenkins, #SonarQube, #Maven, #Ant and #Gradle as part of its ecosystem to identify #vulnerable #Java #NodeJs #ObjectiveC. http://bit.ly/2l83G47 pic.twitter.com/kF7AcpddNM";;;#automation #vulnerabilities #opensource #OWASP #SCA #DevOps #Jenkins #SonarQube #Maven #Ant #Gradle #vulnerable #Java #NodeJs #ObjectiveC;"946059976535171078";https://twitter.com/DependencyTrack/status/946059976535171078
;2017/12/20;23;33;"Learn how to set up continuous integration & deployment to Azure App Service with #Jenkins http://msft.social/LdeX4K  #Java #DevOpspic.twitter.com/zM45eRfHDr";;;#Jenkins #Java #DevOpspic;"943617369724899329";https://twitter.com/OpenAtMicrosoft/status/943617369724899329
;2017/12/19;7;13;"Check out our #MachineLearning pipeline and production workflow at @TeadsInnovation using #Spark #Breeze #Jenkins and custom prediction library https://medium.com/teads-engineering/teads-machine-learning-stack-tooling-and-community-of-practice-9a20a980fdf …";;@TeadsInnovation;#MachineLearning #Spark #Breeze #Jenkins;"943023991505276928";https://twitter.com/TeadsInnovation/status/943023991505276928
;2017/12/15;5;61;"hold up, who's son is better??? #Jenkins";;;#Jenkins;"941867502539288577";https://twitter.com/emilee_grace24/status/941867502539288577
;2017/12/15;19;26;"Learn how to use #Jenkins for your CI/CD pipeline with Service Fabric. Watch now: http://msft.social/gw7k1k ";;;#Jenkins;"941820165515198469";https://twitter.com/Azure/status/941820165515198469
;2017/12/15;22;31;"Watch @sramaswamy1111 show @shanselman #CICD for #Azure #ServiceFabric #Linux applications using #Jenkins https://channel9.msdn.com/Shows/Azure-Friday/Jenkins-CICD-with-Service-Fabric …pic.twitter.com/2OnBBABedy";;@sramaswamy1111 @shanselman;#CICD #Azure #ServiceFabric #Linux #Jenkins;"941707376364634112";https://twitter.com/azurefriday/status/941707376364634112
;2017/12/12;28;31;"#Jenkins ( @johnlarroquette) - #ManOfWisdom - of The Library in @LibrariansTNT on @tntdrama Has Spoken He Wants Everyone to #SpreadTheWord #TheLibrariansDOUBLE EPIS for 1st THREE WEEKS Make Sure to Check Your DVR Settings #LITS #Kaniacs #Larroquettishespic.twitter.com/FNH8I5ZpQN";;@johnlarroquette @LibrariansTNT @tntdrama;#Jenkins #ManOfWisdom #SpreadTheWord #TheLibrariansDOUBLE #LITS #Kaniacs #Larroquettishespic;"940638267761885184";https://twitter.com/maryebrewer/status/940638267761885184
;2017/12/11;18;5;"tech. du num. de @radiofrance rech. pr 1 mission estimée à +eurs mois 1 OPS ds cet env. #KUBERNETES #AWS #GCE #JENKINS #PUPPET #POSTGRESQL #DEVOPS #VARNISH #ELK #NGNIX #PHP #CONSUL #DEBIAN #CASANDRA #AGILE #NODEJS #CI/CD #AUTOMATION #iaas #javascript ... /!\ MP SVP";;@radiofrance;#KUBERNETES #AWS #GCE #JENKINS #PUPPET #POSTGRESQL #DEVOPS #VARNISH #ELK #NGNIX #PHP #CONSUL #DEBIAN #CASANDRA #AGILE #NODEJS #CI #AUTOMATION #iaas #javascript;"940150917298614272";https://twitter.com/Maziar/status/940150917298614272
;2017/12/10;31;92;"Deploying #Jenkins on #Kubernetes ARM http://www.manorrock.com/blog/2017/12/09/deploying_jenkins_on_ks8_arm.html …pic.twitter.com/ZaM98RabOE";;;#Jenkins #Kubernetes;"939857988793147399";https://twitter.com/java/status/939857988793147399
;2017/12/10;11;20;"End-to-End Tutorial for Continuous Integration and Delivery by Dockerizing a #Jenkins Pipeline via Hüseyin Akdo?an http://bit.ly/2kqJJrR  #devopspic.twitter.com/2BDfmVVk02";;;#Jenkins #devopspic;"939811994613551104";https://twitter.com/DZone/status/939811994613551104
;2017/12/09;9;135;"Achievement unlocked: a stranger walked up to me in the airport and asked me about #Jenkins pin badge on my bag. I introduced myself and gave it to her. I'm getting famous!! – paikassa San Francisco International Airport (SFO)";;;#Jenkins;"939665467182014465";https://twitter.com/kohsukekawa/status/939665467182014465
;2017/12/07;8;19;"Continuous Integration For #NETProjects With #Jenkins by @IqraalicsitIqra cc @CsharpCorner https://goo.gl/Tmt7tp  #DotNetpic.twitter.com/s5JkpVECHB";;@IqraalicsitIqra @CsharpCorner;#NETProjects #Jenkins #DotNetpic;"938849340415553536";https://twitter.com/CsharpCorner/status/938849340415553536
;2017/12/05;7;8;"Great tutorial that explains how to use #Azure #Container Instance to spin up #Jenkins build agents on demand! https://buff.ly/2AOFw7L ";;;#Azure #Container #Jenkins;"937956857129394176";https://twitter.com/jcorioland/status/937956857129394176
;2017/11/23;6;14;"#tuleap #jenkins cross-platform/-browser #CI pipeline for #PullRequests for #UI5-based #Fiori-apps in a customer project. #nodejs-basis, #eslint, #QUnit and #OPA5 via #karma. Need to blog about this, me thinks. (#-galore, ja)pic.twitter.com/OF4g6XgPoq";;;#tuleap #jenkins #CI #PullRequests #UI5 #Fiori #nodejs #eslint #QUnit #OPA5 #karma #;"933774787175964672";https://twitter.com/vobu/status/933774787175964672
;2017/11/21;10;15;"Starting my new blog -> #Kubernetes on #Azure: deliver applications continuously with #Jenkins and #Helmhttps://buff.ly/2BbPCgs ";;;#Kubernetes #Azure #Jenkins #Helmhttps;"933082517246275584";https://twitter.com/jcorioland/status/933082517246275584
;2017/11/08;12;12;"Premier essai avec les pipelines de Jenkins 2 par @AngliqueHenry @jenkinsci #pipelines #gatling #jenkins http://www.duchess-france.org/premier-pipelines-de-jenkins-2/ …";;@AngliqueHenry @jenkinsci;#pipelines #gatling #jenkins;"928221576704806913";https://twitter.com/duchessfr/status/928221576704806913
;2017/10/05;4;9;"Not too many people have been through what we've been through.. still moving forward carrying out strong legacies. #Brown #Jenkins https://twitter.com/the1goldenboy/status/916051837601632256 …";;;#Brown #Jenkins;"916053356153630720";https://twitter.com/JBrownFromDTown/status/916053356153630720
;2017/09/22;14;20;"Our engineer Jenny uses a #RaspberryPi and #microbit to see the latest build status of her projects on #Jenkins! #HappyWeekend!pic.twitter.com/Vy9jJeUftT";;;#RaspberryPi #microbit #Jenkins #HappyWeekend;"911232829052289024";https://twitter.com/NordicTweets/status/911232829052289024
;2017/09/22;15;15;"In case you wonder, #Jenkins is not yet ready to run on #Java9, but we're working on it. Follow https://issues.jenkins-ci.org/browse/JENKINS-40689 … if you're interestedhttps://twitter.com/mreinhold/status/910947672609120256 …";;;#Jenkins #Java9;"911142021359947776";https://twitter.com/bmathus/status/911142021359947776
;2017/09/20;7;18;"? #???????????? #???? ??? @ikikko ???Jenkins World 2017????Most Valuable Advocate ??????? #nulab #Jenkins https://nulab-inc.com/ja/blog/nulab/pr-1709-jenkins-world-2017/ …";;@ikikko;# # #nulab #Jenkins;"910655137747570688";https://twitter.com/nulabjp/status/910655137747570688
;2017/09/19;13;13;"Create a #DevOps platform on @clever_cloud with Clever Tools & #NodeJS -Part 2: #Jenkins https://buff.ly/2xhd4Jr pic.twitter.com/XiKiMtPVCs";;@clever_cloud;#DevOps #NodeJS #Jenkins;"910021393189883904";https://twitter.com/k33g_org/status/910021393189883904
;2017/09/11;54;84;"Rip Kenneka Jenkins Cries For Help On Facebook Live "Listen Closely " #RipKennekaJenkins #KennekaJenkins #Kenneka #Jenkins #RipKennekapic.twitter.com/nqYrhJt74O";;;#RipKennekaJenkins #KennekaJenkins #Kenneka #Jenkins #RipKennekapic;"907313792014360577";https://twitter.com/tunnel_sight/status/907313792014360577
;2017/09/06;17;17;"Available now! #Jenkins plug-in for @Azure #Container Service & #Kubernetes. Docs here: http://msft.social/lLWQjU  @jenkinsci";;@Azure @jenkinsci;#Jenkins #Container #Kubernetes;"905505882682920960";https://twitter.com/OpenAtMicrosoft/status/905505882682920960
;2017/09/06;0;0;"Hämmentävää huomenta. Jenkinsin käynnistäminen docker-kontista näkyyy olevan yhtä letunpaistoa. #learning #docker #jenkins #aamukahvi";;;#learning #docker #jenkins #aamukahvi;"905338697746444289";https://twitter.com/_ISD_/status/905338697746444289
;2017/09/01;28;46;"Awesome CI/CD pipeline w/ #Jenkins, @SonarQube, #Nexus, and automated tests, running in @OpenShift! #kubernetes https://github.com/OpenShiftDemos/openshift-cd-demo …pic.twitter.com/2ykO6Xn1uy";;@SonarQube @OpenShift;#Jenkins #Nexus #kubernetes;"903759126886576128";https://twitter.com/Chuckernetes/status/903759126886576128
;2017/09/01;35;48;"Longest #jenkins pipeline ever? #jenkinscipic.twitter.com/4VKmRNDwwo";;;#jenkins #jenkinscipic;"903619101750415364";https://twitter.com/rikcarve/status/903619101750415364
;2017/08/31;10;13;"Plug-ins for #Jenkins enable continuous deployment to #Kubernetes #Azure Container Service and Container Instances https://buff.ly/2vMpCnL pic.twitter.com/Sm6hT8Q6wv";;;#Jenkins #Kubernetes #Azure;"903285523183230976";https://twitter.com/jeremylikness/status/903285523183230976
;2017/08/30;15;23;"Today @CloudBees announced a new free service, CloudBees #Jenkins Advisor. Check it out: http://www.businesswire.com/news/home/20170830005196/en/New-CloudBees-Jenkins-Advisor-Service-Actively-Analyzes …";;@CloudBees;#Jenkins;"903051158847070210";https://twitter.com/evildethow/status/903051158847070210
;2017/08/30;91;143;"Really awesome work from the @Azure open source team building out #jenkins support for kubernetes, ACI and ACS: https://azure.microsoft.com/en-us/blog/annoucing-new-kubernetes-jenkins-plugins-for-azure/ …";;@Azure;#jenkins;"902948029790949376";https://twitter.com/brendandburns/status/902948029790949376
